,attachments,author_id,conversation_id,created_at,entities,id,in_reply_to_user_id,lang,like_count,possibly_sensitive,quote_count,reply_count,retweet_count,source,text
62,nan,1325115160353103872,1365483192593969152,2021-02-27T02:05:37.000Z,"{'annotations': [{'start': 20, 'end': 47, 'probability': 0.2045, 'type': 'Product', 'normalized_text': ""M Alexander Noordende 'T Van""}], 'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 123, 'end': 140, 'tag': 'consumerservices'}], 'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/ITuTl4XWLx', 'expanded_url': 'https://quantisnow.com/insight/448765?s=t', 'display_url': 'quantisnow.com/insight/448765…'}]}",1365483192593969152,nan,en,0,False,0,0,0,Twitter,"$ACM 📜 SEC Form 3: M Alexander Noordende 'T Van claimed ownership of 2,255 units of Common Stock

https://t.co/ITuTl4XWLx

#consumerservices"
63,nan,1069693680066420736,1365482851798573059,2021-02-27T02:04:15.000Z,"{'annotations': [{'start': 38, 'end': 57, 'probability': 0.418, 'type': 'Person', 'normalized_text': 'Director CREEL DIANE'}], 'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/kXIL9ruQ5d', 'expanded_url': 'https://s.flashalert.me/07bXH', 'display_url': 's.flashalert.me/07bXH'}]}",1365482851798573059,nan,en,0,False,0,0,0,flashalerts,"$ACM [15s. delayed] filed SEC form 4: Director CREEL DIANE C: 
Transacted Derivative Securities on 2021-02-24.  https://t.co/kXIL9ruQ5d"
64,nan,1325115160353103872,1365482802125234176,2021-02-27T02:04:04.000Z,"{'annotations': [{'start': 30, 'end': 40, 'probability': 0.5095, 'type': 'Person', 'normalized_text': 'Diane Creel'}], 'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 67, 'end': 84, 'tag': 'consumerservices'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/EUm0bcwnbX', 'expanded_url': 'https://quantisnow.com/insight/448761?s=t', 'display_url': 'quantisnow.com/insight/448761…'}]}",1365482802125234176,nan,en,0,False,0,0,0,Twitter,"$ACM 📜 SEC Form 4 filed by C Diane Creel

https://t.co/EUm0bcwnbX

#consumerservices"
65,nan,1069693680066420736,1365482696059875333,2021-02-27T02:03:38.000Z,"{'annotations': [{'start': 47, 'end': 59, 'probability': 0.211, 'type': 'Person', 'normalized_text': 'CREEL DIANE C'}], 'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/4EDZlOyOyu', 'expanded_url': 'https://s.flashalert.me/JiXMZ', 'display_url': 's.flashalert.me/JiXMZ'}]}",1365482696059875333,nan,en,0,False,0,0,0,flashalerts,"$ACM [15s. delayed] filed SEC form 3: Director CREEL DIANE C: 
 https://t.co/4EDZlOyOyu"
66,nan,1325115160353103872,1365482623741485058,2021-02-27T02:03:21.000Z,"{'annotations': [{'start': 30, 'end': 40, 'probability': 0.533, 'type': 'Person', 'normalized_text': 'Diane Creel'}], 'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 67, 'end': 84, 'tag': 'consumerservices'}], 'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/cnNFuHO1mo', 'expanded_url': 'https://quantisnow.com/insight/448758?s=t', 'display_url': 'quantisnow.com/insight/448758…'}]}",1365482623741485058,nan,en,0,False,0,0,0,Twitter,"$ACM 📜 SEC Form 3 filed by C Diane Creel

https://t.co/cnNFuHO1mo

#consumerservices"
67,nan,948302542693457920,1365482287731769344,2021-02-27T02:02:01.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ICX'}, {'start': 38, 'end': 42, 'tag': 'xrp'}, {'start': 43, 'end': 47, 'tag': 'eth'}, {'start': 48, 'end': 52, 'tag': 'bnb'}, {'start': 53, 'end': 57, 'tag': 'btc'}, {'start': 58, 'end': 62, 'tag': 'xlm'}, {'start': 63, 'end': 67, 'tag': 'ada'}, {'start': 68, 'end': 73, 'tag': 'dash'}, {'start': 74, 'end': 78, 'tag': 'dot'}, {'start': 79, 'end': 83, 'tag': 'eos'}, {'start': 84, 'end': 89, 'tag': 'link'}, {'start': 90, 'end': 94, 'tag': 'ltc'}, {'start': 95, 'end': 99, 'tag': 'neo'}, {'start': 100, 'end': 104, 'tag': 'trx'}, {'start': 105, 'end': 109, 'tag': 'xtz'}, {'start': 110, 'end': 114, 'tag': 'rvn'}, {'start': 115, 'end': 119, 'tag': 'bch'}, {'start': 120, 'end': 126, 'tag': 'matic'}, {'start': 127, 'end': 132, 'tag': 'doge'}, {'start': 133, 'end': 137, 'tag': 'dot'}, {'start': 138, 'end': 142, 'tag': 'uni'}, {'start': 143, 'end': 148, 'tag': 'iost'}, {'start': 149, 'end': 155, 'tag': 'matic'}, {'start': 156, 'end': 161, 'tag': 'link'}, {'start': 162, 'end': 166, 'tag': 'gas'}, {'start': 167, 'end': 171, 'tag': 'stx'}, {'start': 172, 'end': 176, 'tag': 'orn'}, {'start': 177, 'end': 181, 'tag': 'sol'}, {'start': 182, 'end': 186, 'tag': 'blz'}, {'start': 187, 'end': 193, 'tag': 'sushi'}, {'start': 194, 'end': 198, 'tag': 'enj'}, {'start': 199, 'end': 204, 'tag': 'coti'}, {'start': 205, 'end': 210, 'tag': 'avax'}, {'start': 211, 'end': 216, 'tag': 'algo'}, {'start': 217, 'end': 221, 'tag': 'srm'}, {'start': 222, 'end': 226, 'tag': 'sxp'}, {'start': 227, 'end': 232, 'tag': 'atom'}, {'start': 233, 'end': 237, 'tag': 'ftm'}, {'start': 238, 'end': 243, 'tag': 'iost'}, {'start': 244, 'end': 249, 'tag': 'coti'}, {'start': 250, 'end': 254, 'tag': 'acm'}], 'hashtags': [{'start': 255, 'end': 259, 'tag': 'btc'}, {'start': 260, 'end': 264, 'tag': 'xrp'}, {'start': 265, 'end': 269, 'tag': 'bnb'}, {'start': 270, 'end': 274, 'tag': 'eth'}, {'start': 275, 'end': 279, 'tag': 'ada'}]}",1365482287731769344,nan,en,1,False,0,1,0,Twitter for Android,"$ICX 3200 satoshiden sepete ekledim.

$xrp $eth $bnb $btc $xlm $ada $dash $dot $eos $link $ltc $neo $trx $xtz $rvn $bch $matic $doge $dot $uni $iost $matic $link $gas $stx $orn $sol $blz $sushi $enj $coti $avax $algo $srm $sxp $atom $ftm $iost $coti $acm
#btc #xrp #bnb #eth #ada"
68,nan,948551073387642880,1365475737038389248,2021-02-27T01:35:59.000Z,"{'cashtags': [{'start': 68, 'end': 73, 'tag': 'HIVE'}, {'start': 77, 'end': 81, 'tag': 'ADX'}, {'start': 85, 'end': 90, 'tag': 'DOCK'}, {'start': 94, 'end': 99, 'tag': 'LOOM'}, {'start': 103, 'end': 107, 'tag': 'MTL'}, {'start': 152, 'end': 156, 'tag': 'QKC'}, {'start': 160, 'end': 164, 'tag': 'ACM'}, {'start': 168, 'end': 172, 'tag': 'SOL'}, {'start': 176, 'end': 180, 'tag': 'POA'}, {'start': 184, 'end': 188, 'tag': 'RDN'}], 'hashtags': [{'start': 22, 'end': 26, 'tag': 'BTC'}], 'urls': [{'start': 205, 'end': 228, 'url': 'https://t.co/vMSA8RwQ1G', 'expanded_url': 'http://DYOR.net', 'display_url': 'DYOR.net'}]}",1365475737038389248,nan,en,2,False,0,1,1,DYORCryptoBot,"[SCAN RESULTS - 15m - #BTC PAIR]

Binance top 5 bullish strength
1: $HIVE
2: $ADX
3: $DOCK
4: $LOOM
5: $MTL

Binance top 5 bullish reversal strength
1: $QKC
2: $ACM
3: $SOL
4: $POA
5: $RDN

All results on https://t.co/vMSA8RwQ1G website!"
69,nan,948551073387642880,1365471756560064515,2021-02-27T01:20:10.000Z,"{'cashtags': [{'start': 68, 'end': 73, 'tag': 'HIVE'}, {'start': 77, 'end': 82, 'tag': 'COMP'}, {'start': 86, 'end': 91, 'tag': 'NULS'}, {'start': 95, 'end': 100, 'tag': 'STPT'}, {'start': 104, 'end': 108, 'tag': 'ETC'}, {'start': 153, 'end': 157, 'tag': 'ACM'}, {'start': 161, 'end': 166, 'tag': 'VIDT'}, {'start': 170, 'end': 174, 'tag': 'OST'}, {'start': 178, 'end': 182, 'tag': 'REQ'}, {'start': 186, 'end': 190, 'tag': 'MDA'}], 'hashtags': [{'start': 22, 'end': 26, 'tag': 'BTC'}], 'urls': [{'start': 207, 'end': 230, 'url': 'https://t.co/vMSA8RwQ1G', 'expanded_url': 'http://DYOR.net', 'display_url': 'DYOR.net'}]}",1365471756560064515,nan,en,3,False,0,1,0,DYORCryptoBot,"[SCAN RESULTS - 15m - #BTC PAIR]

Binance top 5 bullish strength
1: $HIVE
2: $COMP
3: $NULS
4: $STPT
5: $ETC

Binance top 5 bullish reversal strength
1: $ACM
2: $VIDT
3: $OST
4: $REQ
5: $MDA

All results on https://t.co/vMSA8RwQ1G website!"
70,nan,948551073387642880,1365471754035068930,2021-02-27T01:20:10.000Z,"{'cashtags': [{'start': 69, 'end': 74, 'tag': 'ARDR'}, {'start': 78, 'end': 82, 'tag': 'JST'}, {'start': 86, 'end': 91, 'tag': 'HIVE'}, {'start': 95, 'end': 100, 'tag': 'QTUM'}, {'start': 104, 'end': 108, 'tag': 'MTL'}, {'start': 153, 'end': 157, 'tag': 'ACM'}, {'start': 161, 'end': 166, 'tag': 'BEAM'}, {'start': 170, 'end': 174, 'tag': 'SOL'}, {'start': 178, 'end': 182, 'tag': 'UTK'}, {'start': 186, 'end': 190, 'tag': 'AUD'}], 'hashtags': [{'start': 22, 'end': 27, 'tag': 'USDT'}]}",1365471754035068930,nan,en,0,False,0,0,0,DYORCryptoBot,"[SCAN RESULTS - 15m - #USDT PAIR]

Binance top 5 bullish strength
1: $ARDR
2: $JST
3: $HIVE
4: $QTUM
5: $MTL

Binance top 5 bullish reversal strength
1: $ACM
2: $BEAM
3: $SOL
4: $UTK
5: $AUD"
71,nan,1141208687001780225,1365470455398809601,2021-02-27T01:15:00.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 92, 'end': 96, 'tag': 'ACM'}, {'start': 97, 'end': 105, 'tag': 'ACMUSDT'}, {'start': 106, 'end': 116, 'tag': 'CryptoBOT'}]}",1365470455398809601,nan,en,0,False,0,0,0,Crypto-Ticker-Bot,"$ACM
✅  Increased 5.46% in 1.0 min(s)
💵 Price - 14.13100000 USDT
⏱️ [27 Jan] - 01:15:00 UTC
#ACM #ACMUSDT #CryptoBOT"
72,nan,947260556658044928,1365470357432504325,2021-02-27T01:14:37.000Z,"{'cashtags': [{'start': 68, 'end': 72, 'tag': 'ACM'}, {'start': 133, 'end': 137, 'tag': 'BTC'}], 'hashtags': [{'start': 0, 'end': 13, 'tag': 'SuddenChange'}, {'start': 60, 'end': 65, 'tag': 'Pump'}, {'start': 119, 'end': 126, 'tag': 'crypto'}, {'start': 127, 'end': 132, 'tag': 'coin'}]}",1365470357432504325,nan,en,0,False,0,0,0,KriptoCavus,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $ACM|0.000258-&gt;0.0002858|10.78%|13.68%|-17.30%

#crypto #coin $BTC"
0,nan,1141208687001780225,1365470202851393539,2021-02-27T01:14:00.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 92, 'end': 96, 'tag': 'ACM'}, {'start': 97, 'end': 105, 'tag': 'ACMUSDT'}, {'start': 106, 'end': 116, 'tag': 'CryptoBOT'}]}",1365470202851393539,nan,en,0,False,0,0,0,Crypto-Ticker-Bot,"$ACM
✅  Increased 5.15% in 7.0 min(s)
💵 Price - 13.39900000 USDT
⏱️ [27 Jan] - 01:14:00 UTC
#ACM #ACMUSDT #CryptoBOT"
1,nan,980812831942758400,1365469225310167041,2021-02-27T01:10:07.000Z,"{'cashtags': [{'start': 52, 'end': 56, 'tag': 'ACM'}], 'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/eCTN7S9jbH', 'expanded_url': 'https://app.inputspike.com/t?x=binance&b=BUSD&q=ACM', 'display_url': 'app.inputspike.com/t?x=binance&b=…'}], 'hashtags': [{'start': 57, 'end': 68, 'tag': 'blockchain'}]}",1365469225310167041,nan,en,0,False,0,0,0,inputspike,BUSD/ACM (Binance) gained 6.53% in the last 20 min. $ACM #blockchain https://t.co/eCTN7S9jbH
2,nan,980812831942758400,1365466738016608256,2021-02-27T01:00:14.000Z,"{'cashtags': [{'start': 52, 'end': 56, 'tag': 'ACM'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/eCTN7S9jbH', 'expanded_url': 'https://app.inputspike.com/t?x=binance&b=BUSD&q=ACM', 'display_url': 'app.inputspike.com/t?x=binance&b=…'}], 'hashtags': [{'start': 57, 'end': 65, 'tag': 'bitcoin'}]}",1365466738016608256,nan,en,1,False,0,0,0,inputspike,BUSD/ACM (Binance) gained 6.08% in the last 20 min. $ACM #bitcoin https://t.co/eCTN7S9jbH
3,nan,1112512491873918976,1365466697105362946,2021-02-27T01:00:04.000Z,"{'cashtags': [{'start': 54, 'end': 58, 'tag': 'PHA'}, {'start': 87, 'end': 91, 'tag': 'TVK'}, {'start': 120, 'end': 124, 'tag': 'ACM'}, {'start': 153, 'end': 157, 'tag': 'CKB'}, {'start': 186, 'end': 190, 'tag': 'FTM'}, {'start': 220, 'end': 227, 'tag': 'crypto'}], 'hashtags': [{'start': 228, 'end': 239, 'tag': 'cryptodata'}, {'start': 240, 'end': 248, 'tag': 'wenmoon'}]}",1365466697105362946,nan,en,2,False,0,0,0,Crypto Coin Alerts,"‼️ Binance Top 5 Losers Last 24 hours (BTC Pairs) ‼️

$PHA - 0.00001321 BTC (-15.212%)
$TVK - 0.00000959 BTC (-14.068%)
$ACM - 0.00025800 BTC (-13.539%)
$CKB - 0.00000026 BTC (-13.333%)
$FTM - 0.00001124 BTC (-10.652%)

$crypto #cryptodata #wenmoon"
4,nan,914214567152160768,1365454147596746752,2021-02-27T00:10:12.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/2JDw3zlIpQ', 'expanded_url': 'http://stockcharts.com/h-sc/ui?s=ACM&p=D&yr=1&mn=0&dy=0&id=p14565816076', 'display_url': 'stockcharts.com/h-sc/ui?s=ACM&…'}]}",1365454147596746752,nan,en,0,False,0,0,0,StockPoster,$ACM AECOM Common Stock Top stock up 151% from low. Close: 57.91 VolvsAvg: 0.68 Liq: $48M https://t.co/2JDw3zlIpQ
5,nan,1356091491580571650,1365441738366717955,2021-02-26T23:20:53.000Z,"{'cashtags': [{'start': 68, 'end': 72, 'tag': 'sxp'}, {'start': 73, 'end': 78, 'tag': 'crow'}, {'start': 79, 'end': 84, 'tag': 'spnd'}, {'start': 85, 'end': 90, 'tag': 'gthx'}, {'start': 91, 'end': 95, 'tag': 'qtf'}, {'start': 96, 'end': 101, 'tag': 'pivx'}, {'start': 108, 'end': 113, 'tag': 'bull'}, {'start': 114, 'end': 118, 'tag': 'vai'}, {'start': 119, 'end': 125, 'tag': 'sushi'}, {'start': 126, 'end': 131, 'tag': 'wszo'}, {'start': 132, 'end': 137, 'tag': 'bsys'}, {'start': 138, 'end': 142, 'tag': 'rai'}, {'start': 143, 'end': 148, 'tag': 'down'}, {'start': 149, 'end': 153, 'tag': 'cnd'}, {'start': 154, 'end': 159, 'tag': 'salm'}, {'start': 160, 'end': 164, 'tag': 'knc'}, {'start': 165, 'end': 170, 'tag': 'dext'}, {'start': 171, 'end': 175, 'tag': 'elg'}, {'start': 176, 'end': 180, 'tag': 'sky'}, {'start': 181, 'end': 186, 'tag': 'algo'}, {'start': 187, 'end': 192, 'tag': 'busd'}, {'start': 193, 'end': 197, 'tag': 'grt'}, {'start': 198, 'end': 204, 'tag': 'miota'}, {'start': 205, 'end': 210, 'tag': 'defi'}, {'start': 211, 'end': 215, 'tag': 'zrx'}, {'start': 216, 'end': 220, 'tag': 'acm'}, {'start': 221, 'end': 225, 'tag': 'lit'}, {'start': 226, 'end': 230, 'tag': 'myt'}, {'start': 231, 'end': 236, 'tag': 'ford'}, {'start': 237, 'end': 241, 'tag': 'cva'}, {'start': 242, 'end': 247, 'tag': 'drgn'}, {'start': 248, 'end': 252, 'tag': 'ftm'}, {'start': 253, 'end': 257, 'tag': 'ray'}, {'start': 258, 'end': 263, 'tag': 'meme'}, {'start': 264, 'end': 268, 'tag': 'btg'}, {'start': 269, 'end': 274, 'tag': 'pool'}], 'mentions': [{'start': 53, 'end': 65, 'username': 'gem_insider', 'id': '1120219427277025280'}], 'urls': [{'start': 275, 'end': 298, 'url': 'https://t.co/LColUXtOEA', 'expanded_url': 'https://twitter.com/gem_insider/status/1363032088111435777', 'display_url': 'twitter.com/gem_insider/st…'}]}",1365441738366717955,nan,en,0,False,0,0,0,Twitter Web App,"X2 EARNING WITH LAST COIN💶💲

What a beast 🚀🚀

FOLLOW @gem_insider

 $sxp $crow $spnd $gthx $qtf $pivx $d100 $bull $vai $sushi $wszo $bsys $rai $down $cnd $salm $knc $dext $elg $sky $algo $busd $grt $miota $defi $zrx $acm $lit $myt $ford $cva $drgn $ftm $ray $meme $btg $pool https://t.co/LColUXtOEA"
6,nan,1141208687001780225,1365438997166718976,2021-02-26T23:10:00.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 93, 'end': 97, 'tag': 'ACM'}, {'start': 98, 'end': 106, 'tag': 'ACMUSDT'}, {'start': 107, 'end': 117, 'tag': 'CryptoBOT'}]}",1365438997166718976,nan,en,0,False,0,0,0,Crypto-Ticker-Bot,"$ACM
✅  Increased 3.87% in 10.0 min(s)
💵 Price - 11.66700000 USDT
⏱️ [26 Jan] - 23:10:00 UTC
#ACM #ACMUSDT #CryptoBOT"
7,nan,1141208687001780225,1365426667343208449,2021-02-26T22:21:00.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 92, 'end': 96, 'tag': 'ACM'}, {'start': 97, 'end': 105, 'tag': 'ACMUSDT'}, {'start': 106, 'end': 116, 'tag': 'CryptoBOT'}]}",1365426667343208449,nan,en,0,False,0,0,0,Crypto-Ticker-Bot,"$ACM
✅  Increased 3.76% in 8.0 min(s)
💵 Price - 11.75000000 USDT
⏱️ [26 Jan] - 22:21:00 UTC
#ACM #ACMUSDT #CryptoBOT"
8,nan,948551073387642880,1365425537548746753,2021-02-26T22:16:31.000Z,"{'cashtags': [{'start': 69, 'end': 73, 'tag': 'FIO'}, {'start': 77, 'end': 81, 'tag': 'BAT'}, {'start': 85, 'end': 89, 'tag': 'NMR'}, {'start': 93, 'end': 97, 'tag': 'ADA'}, {'start': 101, 'end': 106, 'tag': 'ANKR'}, {'start': 151, 'end': 155, 'tag': 'ACM'}, {'start': 159, 'end': 165, 'tag': 'COCOS'}, {'start': 169, 'end': 173, 'tag': 'BTS'}, {'start': 177, 'end': 181, 'tag': 'SOL'}, {'start': 185, 'end': 190, 'tag': 'RUNE'}], 'hashtags': [{'start': 22, 'end': 27, 'tag': 'USDT'}]}",1365425537548746753,nan,en,1,False,0,0,0,DYORCryptoBot,"[SCAN RESULTS - 15m - #USDT PAIR]

Binance top 5 bullish strength
1: $FIO
2: $BAT
3: $NMR
4: $ADA
5: $ANKR

Binance top 5 bullish reversal strength
1: $ACM
2: $COCOS
3: $BTS
4: $SOL
5: $RUNE"
9,nan,948551073387642880,1365417967664705547,2021-02-26T21:46:26.000Z,"{'cashtags': [{'start': 69, 'end': 73, 'tag': 'FIO'}, {'start': 77, 'end': 81, 'tag': 'BAT'}, {'start': 85, 'end': 89, 'tag': 'ADA'}, {'start': 93, 'end': 97, 'tag': 'NMR'}, {'start': 101, 'end': 106, 'tag': 'NULS'}, {'start': 151, 'end': 155, 'tag': 'ACM'}, {'start': 159, 'end': 165, 'tag': 'AUDIO'}, {'start': 169, 'end': 173, 'tag': 'AUD'}, {'start': 177, 'end': 182, 'tag': 'ARDR'}, {'start': 186, 'end': 191, 'tag': 'DENT'}], 'hashtags': [{'start': 22, 'end': 27, 'tag': 'USDT'}]}",1365417967664705547,nan,en,1,False,0,1,0,DYORCryptoBot,"[SCAN RESULTS - 15m - #USDT PAIR]

Binance top 5 bullish strength
1: $FIO
2: $BAT
3: $ADA
4: $NMR
5: $NULS

Binance top 5 bullish reversal strength
1: $ACM
2: $AUDIO
3: $AUD
4: $ARDR
5: $DENT"
10,nan,1141208687001780225,1365417353442451460,2021-02-26T21:43:59.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 93, 'end': 97, 'tag': 'ACM'}, {'start': 98, 'end': 106, 'tag': 'ACMUSDT'}, {'start': 107, 'end': 117, 'tag': 'CryptoBOT'}]}",1365417353442451460,nan,en,0,False,0,0,0,Crypto-Ticker-Bot,"$ACM
⛔️ Decreased 6.10% in 2.0 hour(s)
💵 Price - 11.79300000 USDT
⏱️ [26 Jan] - 21:43:59 UTC
#ACM #ACMUSDT #CryptoBOT"
11,nan,1141208687001780225,1365387909189283842,2021-02-26T19:46:59.000Z,"{'cashtags': [{'start': 0, 'end': 4, 'tag': 'ACM'}], 'hashtags': [{'start': 93, 'end': 97, 'tag': 'ACM'}, {'start': 98, 'end': 106, 'tag': 'ACMUSDT'}, {'start': 107, 'end': 117, 'tag': 'CryptoBOT'}]}",1365387909189283842,nan,en,0,False,0,0,0,Crypto-Ticker-Bot,"$ACM
⛔️ Decreased 3.87% in 5.6 hour(s)
💵 Price - 12.57300000 USDT
⏱️ [26 Jan] - 19:46:59 UTC
#ACM #ACMUSDT #CryptoBOT"
12,nan,894258476,1365383749639225346,2021-02-26T19:30:28.000Z,"{'annotations': [{'start': 38, 'end': 43, 'probability': 0.9823, 'type': 'Place', 'normalized_text': 'Europe'}], 'cashtags': [{'start': 144, 'end': 148, 'tag': 'ACM'}], 'urls': [{'start': 149, 'end': 172, 'url': 'https://t.co/oGv0tmU3t1', 'expanded_url': 'https://twitter.com/binance/status/1364621288279597056', 'display_url': 'twitter.com/binance/status…'}]}",1365383749639225346,nan,en,0,False,0,0,1,Twitter for Android,Fully expecting football clubs around Europe to follow a similar route especially with the declining revenue experienced in the last 12 months. $ACM https://t.co/oGv0tmU3t1
13,{'media_keys': ['3_1365371257567518721']},1001022572186820608,1364200165863792640,2021-02-26T18:43:28.000Z,"{'annotations': [{'start': 125, 'end': 134, 'probability': 0.3313, 'type': 'Organization', 'normalized_text': 'Socios App'}], 'cashtags': [{'start': 23, 'end': 27, 'tag': 'ACM'}, {'start': 198, 'end': 202, 'tag': 'CHZ'}], 'mentions': [{'start': 104, 'end': 112, 'username': 'acmilan', 'id': '186386857'}], 'urls': [{'start': 203, 'end': 226, 'url': 'https://t.co/d3MMqENvkU', 'expanded_url': 'https://twitter.com/socios/status/1365371924210212877/photo/1', 'display_url': 'pic.twitter.com/d3MMqENvkU'}]}",1365371924210212877,1001022572186820608,en,41,False,0,3,3,Twitter Web App,"Congratulations to all $ACM Fan Token holders who wrote their name in the history books. The first ever @acmilan poll on the Socios App is now over.

Stay tuned to find out the winning message.

⚡️ $CHZ https://t.co/d3MMqENvkU"
14,nan,1356091491580571650,1365370790036832266,2021-02-26T18:38:58.000Z,"{'cashtags': [{'start': 77, 'end': 82, 'tag': 'pool'}, {'start': 83, 'end': 88, 'tag': 'link'}, {'start': 89, 'end': 93, 'tag': 'bnb'}, {'start': 94, 'end': 99, 'tag': 'nano'}, {'start': 100, 'end': 106, 'tag': 'sushi'}, {'start': 107, 'end': 111, 'tag': 'etn'}, {'start': 112, 'end': 116, 'tag': 'xvg'}, {'start': 117, 'end': 122, 'tag': 'ampl'}, {'start': 123, 'end': 127, 'tag': 'trx'}, {'start': 128, 'end': 133, 'tag': 'bsys'}, {'start': 134, 'end': 138, 'tag': 'mta'}, {'start': 139, 'end': 144, 'tag': 'aljj'}, {'start': 145, 'end': 148, 'tag': 'mx'}, {'start': 149, 'end': 153, 'tag': 'ont'}, {'start': 154, 'end': 159, 'tag': 'doge'}, {'start': 160, 'end': 164, 'tag': 'bip'}, {'start': 165, 'end': 169, 'tag': 'bch'}, {'start': 170, 'end': 174, 'tag': 'hot'}, {'start': 175, 'end': 180, 'tag': 'reef'}, {'start': 181, 'end': 185, 'tag': 'pnt'}, {'start': 186, 'end': 192, 'tag': 'front'}, {'start': 193, 'end': 198, 'tag': 'leds'}, {'start': 199, 'end': 203, 'tag': 'neo'}, {'start': 204, 'end': 208, 'tag': 'bnt'}, {'start': 209, 'end': 214, 'tag': 'dent'}, {'start': 215, 'end': 221, 'tag': 'dextf'}, {'start': 222, 'end': 226, 'tag': 'htr'}, {'start': 227, 'end': 232, 'tag': 'poke'}, {'start': 233, 'end': 238, 'tag': 'bear'}, {'start': 239, 'end': 245, 'tag': 'matic'}, {'start': 246, 'end': 251, 'tag': 'hard'}, {'start': 252, 'end': 256, 'tag': 'jrt'}, {'start': 257, 'end': 262, 'tag': 'itrm'}, {'start': 263, 'end': 267, 'tag': 'acm'}, {'start': 268, 'end': 271, 'tag': 'la'}, {'start': 272, 'end': 276, 'tag': 'xor'}], 'mentions': [{'start': 59, 'end': 71, 'username': 'gem_insider', 'id': '1120219427277025280'}], 'urls': [{'start': 277, 'end': 300, 'url': 'https://t.co/htpQFO2hkj', 'expanded_url': 'https://twitter.com/gem_insider/status/1360857001505521664', 'display_url': 'twitter.com/gem_insider/st…'}]}",1365370790036832266,nan,en,0,False,0,0,0,Twitter Web App,"X7 PROFIT WITH LAST GEM💴💶

FOLLOW him for the best profits
@gem_insider
💥🔥

 $pool $link $bnb $nano $sushi $etn $xvg $ampl $trx $bsys $mta $aljj $mx $ont $doge $bip $bch $hot $reef $pnt $front $leds $neo $bnt $dent $dextf $htr $poke $bear $matic $hard $jrt $itrm $acm $la $xor https://t.co/htpQFO2hkj"
15,nan,1356091491580571650,1365360386816401408,2021-02-26T18:31:57.000Z,"{'cashtags': [{'start': 229, 'end': 235, 'tag': 'ramen'}, {'start': 236, 'end': 240, 'tag': 'ria'}, {'start': 241, 'end': 246, 'tag': 'wszo'}, {'start': 247, 'end': 251, 'tag': 'acm'}, {'start': 252, 'end': 256, 'tag': 'erg'}, {'start': 257, 'end': 262, 'tag': 'efoi'}, {'start': 263, 'end': 268, 'tag': 'hpay'}, {'start': 269, 'end': 273, 'tag': 'xem'}, {'start': 274, 'end': 279, 'tag': 'bitt'}, {'start': 280, 'end': 284, 'tag': 'yld'}, {'start': 285, 'end': 290, 'tag': 'ncty'}, {'start': 291, 'end': 295, 'tag': 'vsp'}, {'start': 296, 'end': 300, 'tag': 'pte'}, {'start': 301, 'end': 306, 'tag': 'evok'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'Bitcoin_Comics', 'id': '944298319047680000'}, {'start': 16, 'end': 26, 'username': 'MartyBent', 'id': '375707743'}, {'start': 113, 'end': 125, 'username': 'YusraGlobal', 'id': '1159567326666272782'}]}",1365369024318734338,944298319047680000,en,0,False,0,0,0,Twitter Web App,"@Bitcoin_Comics @MartyBent I always feel interested when a platform releases any huge update. When I learnt that @YusraGlobal released an investment instrument of improved income, I was impressed and filled my bag with tokens!

 $ramen $ria $wszo $acm $erg $efoi $hpay $xem $bitt $yld $ncty $vsp $pte $evok"
